,C'=' 0.010,C'=' 0.044,C'=' 0.078,C'=' 0.112,C'=' 0.147,C'=' 0.181,C'=' 0.215,C'=' 0.249,C'=' 0.283,C'=' 0.317,C'=' 0.351,C'=' 0.386,C'=' 0.420,C'=' 0.454,C'=' 0.488,C'=' 0.522,C'=' 0.556,C'=' 0.590,C'=' 0.624,C'=' 0.659,C'=' 0.693,C'=' 0.727,C'=' 0.761,C'=' 0.795,C'=' 0.829,C'=' 0.863,C'=' 0.898,C'=' 0.932,C'=' 0.966,C'=' 1.000
CD4Tnaive_154Sm_STAT3_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_155Gd_S6_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.006,0.009,0.013,0.019,0.02,0.021,0.028,0.03,0.032,0.034,0.036,0.038,0.039,0.043,0.046,0.048,0.05
CD4Tnaive_155Gd_S6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.007
CD4Tnaive_155Gd_S6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.023,0.05,0.075,0.097,0.114,0.132,0.138,0.142,0.149,0.155,0.158,0.16,0.165,0.17,0.173,0.174,0.178,0.18,0.182,0.184,0.184
CD4Tnaive_155Gd_S6_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_155Gd_S6_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.003,0.003,0.003,0.004,0.004,0.006,0.005,0.005
CD4Tnaive_156Gd_IkB_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_156Gd_IkB_IFNa,0.0,0.0,0.0,0.0,0.003,0.008,0.009,0.008,0.008,0.009,0.009,0.009,0.008,0.009,0.009,0.009,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.009,0.009,0.009
CD4Tnaive_156Gd_IkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_156Gd_IkB_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_156Gd_IkB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_159Tb_MAPKAPK2_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.004,0.004,0.005,0.005,0.007,0.012,0.013,0.014,0.014,0.015,0.015,0.016,0.018,0.018,0.018,0.018
CD4Tnaive_159Tb_MAPKAPK2_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.003,0.005,0.006,0.008,0.009,0.01,0.012,0.013,0.013,0.014,0.016,0.017,0.019,0.019,0.019,0.02,0.02,0.02,0.021,0.022
CD4Tnaive_159Tb_MAPKAPK2_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.04,0.089,0.127,0.157,0.192,0.221,0.242,0.251,0.264,0.28,0.297,0.307,0.316,0.325,0.327,0.334,0.336,0.349,0.353,0.358,0.363,0.368
CD4Tnaive_159Tb_MAPKAPK2_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.017,0.044,0.062,0.074,0.091,0.102,0.114,0.122,0.125,0.129,0.132,0.136,0.139,0.144,0.146,0.15,0.155,0.156,0.158
CD4Tnaive_159Tb_MAPKAPK2_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CD4Tnaive_166Er_NFkB_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.009,0.011,0.012,0.013,0.015,0.017,0.017,0.017,0.019,0.02,0.02,0.022,0.022,0.022,0.023,0.024,0.024,0.025
CD4Tnaive_166Er_NFkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.006,0.006,0.007,0.007,0.007,0.008,0.008,0.009,0.009,0.009,0.01,0.011,0.012,0.014,0.013
CD4Tnaive_166Er_NFkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CD4Tnaive_166Er_NFkB_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.022,0.04,0.067,0.082,0.089,0.099,0.106,0.11,0.112,0.114,0.118,0.122,0.125,0.124,0.124,0.123,0.124,0.126,0.126,0.126,0.124
CD4Tnaive_166Er_NFkB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.007,0.008,0.008,0.008,0.009,0.009,0.009,0.009,0.008
CD4Tnaive_167Er_ERK_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.014,0.027,0.034,0.048,0.063,0.077,0.087,0.096,0.101,0.107,0.113,0.123,0.128,0.133,0.138,0.143,0.147,0.153,0.16,0.165,0.169
CD4Tnaive_167Er_ERK_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.042,0.089,0.148,0.187,0.211,0.226,0.243,0.253,0.257,0.261,0.267,0.271,0.273,0.276,0.279,0.281,0.285,0.289,0.289,0.289,0.291
CD4Tnaive_167Er_ERK_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.018,0.025,0.032,0.038,0.048,0.054,0.058,0.062,0.064,0.07,0.073,0.08,0.083,0.085,0.09,0.093,0.095
CD4Tnaive_167Er_ERK_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001
CD4Tnaive_167Er_ERK_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.005,0.007,0.01,0.013,0.017,0.023,0.027,0.028,0.03,0.031,0.033,0.033,0.034,0.036,0.036,0.035,0.034,0.034,0.034,0.035,0.038
CD4Tnaive_168Er_STAT6_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_168Er_STAT6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_168Er_STAT6_IL246,0.0,0.0,0.0,0.0,0.002,0.026,0.037,0.049,0.062,0.074,0.085,0.09,0.1,0.103,0.112,0.119,0.119,0.126,0.129,0.136,0.139,0.145,0.149,0.15,0.158,0.161,0.161,0.169,0.172,0.175
CD4Tnaive_168Er_STAT6_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_168Er_STAT6_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_149Sm_CREB_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.027,0.063,0.088,0.117,0.144,0.162,0.175,0.193,0.203,0.215,0.222,0.238,0.249,0.257,0.263,0.276,0.281,0.29,0.293,0.3
CD56hiCD16negNK_149Sm_CREB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.099,0.224,0.337,0.392,0.427,0.452,0.478,0.488,0.496,0.501,0.509,0.512,0.518,0.526,0.528,0.531,0.534,0.539,0.542,0.544,0.549,0.551,0.551
CD56hiCD16negNK_149Sm_CREB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.014,0.018,0.023,0.028,0.031,0.037,0.04,0.043,0.044,0.048,0.048,0.052,0.054,0.057,0.059,0.061,0.065,0.067,0.069
CD56hiCD16negNK_149Sm_CREB_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.032,0.081,0.141,0.183,0.22,0.252,0.277,0.307,0.323,0.337,0.356,0.376,0.39,0.395,0.401,0.408,0.416,0.426,0.436,0.44,0.443,0.449
CD56hiCD16negNK_149Sm_CREB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.058,0.153,0.223,0.265,0.281,0.295,0.306,0.312,0.317,0.323,0.326,0.334,0.337,0.341,0.342,0.344,0.343,0.346,0.347,0.352,0.353,0.352
CD56hiCD16negNK_150Nd_STAT5_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_150Nd_STAT5_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_150Nd_STAT5_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_150Nd_STAT5_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_150Nd_STAT5_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_151Eu_p38_GMCSF,0.0,0.0,0.0,0.259,0.259,0.267,0.504,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524
CD56hiCD16negNK_151Eu_p38_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_151Eu_p38_IL246,0.0,0.0,0.0,0.012,0.012,0.012,0.012,0.013,0.013,0.013,0.013,0.014,0.014,0.015,0.015,0.016,0.016,0.018,0.019,0.018,0.019,0.019,0.019,0.019,0.02,0.018,0.02,0.019,0.02,0.02
CD56hiCD16negNK_151Eu_p38_LPS,0.0,0.0,0.0,0.254,0.265,0.275,0.512,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524
CD56hiCD16negNK_151Eu_p38_unstim,0.0,0.0,0.0,0.255,0.264,0.275,0.512,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524
CD56hiCD16negNK_153Eu_STAT1_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_153Eu_STAT1_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.025,0.034,0.055,0.064,0.077,0.085,0.097,0.107,0.111,0.121,0.127,0.133,0.137,0.143,0.146,0.149,0.154,0.154,0.159,0.167
CD56hiCD16negNK_153Eu_STAT1_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.007,0.025,0.036,0.044,0.057,0.071,0.081,0.09,0.097,0.104,0.113,0.118,0.129,0.132,0.14,0.142,0.145,0.151,0.155,0.161,0.164
CD56hiCD16negNK_153Eu_STAT1_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_153Eu_STAT1_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_154Sm_STAT3_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_154Sm_STAT3_IFNa,0.0,0.0,0.0,0.0,0.001,0.011,0.019,0.023,0.029,0.03,0.031,0.034,0.035,0.037,0.038,0.039,0.042,0.045,0.045,0.046,0.047,0.047,0.047,0.049,0.048,0.049,0.05,0.051,0.051,0.054
CD56hiCD16negNK_154Sm_STAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_154Sm_STAT3_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_154Sm_STAT3_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_155Gd_S6_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.005,0.006,0.006,0.006,0.008,0.008,0.008,0.008,0.009,0.01,0.01,0.011,0.012,0.013
CD56hiCD16negNK_155Gd_S6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.015,0.019,0.023,0.03,0.034,0.038,0.04,0.042,0.043,0.048,0.049,0.051,0.052,0.052,0.052,0.055,0.059,0.06
CD56hiCD16negNK_155Gd_S6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.007,0.013,0.025,0.041,0.051,0.063,0.068,0.079,0.089,0.108,0.118,0.128,0.141,0.148,0.154,0.164,0.166,0.176,0.177,0.189
CD56hiCD16negNK_155Gd_S6_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.005,0.007,0.012,0.014,0.014,0.015,0.017,0.02,0.021,0.021,0.022,0.025,0.029,0.034,0.036,0.041,0.043,0.044
CD56hiCD16negNK_155Gd_S6_unstim,0.0,0.0,0.0,0.0,0.074,0.379,0.444,0.462,0.473,0.479,0.481,0.484,0.485,0.49,0.489,0.492,0.491,0.493,0.493,0.493,0.493,0.494,0.495,0.495,0.495,0.495,0.495,0.495,0.496,0.496
CD56hiCD16negNK_156Gd_IkB_GMCSF,0.0,0.0,0.0,0.0,0.0,0.001,0.033,0.188,0.355,0.412,0.438,0.448,0.454,0.454,0.459,0.462,0.463,0.462,0.464,0.465,0.466,0.467,0.467,0.467,0.467,0.468,0.468,0.468,0.468,0.47
CD56hiCD16negNK_156Gd_IkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.008,0.03,0.058,0.093,0.132,0.192,0.23,0.257,0.277,0.302,0.325,0.341,0.359,0.373,0.382,0.391,0.402,0.419,0.426,0.431,0.44,0.45,0.455
CD56hiCD16negNK_156Gd_IkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.055,0.12,0.178,0.212,0.242,0.264,0.284,0.3,0.315,0.335,0.349,0.355,0.366,0.376,0.387,0.395,0.402,0.408,0.414,0.415,0.42,0.425
CD56hiCD16negNK_156Gd_IkB_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.016,0.063,0.169,0.264,0.312,0.341,0.36,0.378,0.391,0.402,0.417,0.425,0.437,0.445,0.448,0.452,0.458,0.465,0.468,0.472,0.474,0.476,0.481
CD56hiCD16negNK_156Gd_IkB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.032,0.06,0.087,0.116,0.129,0.148,0.159,0.169,0.179,0.185,0.195,0.204,0.213,0.218,0.225,0.229,0.238,0.24,0.244,0.248,0.253
CD56hiCD16negNK_159Tb_MAPKAPK2_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.002
CD56hiCD16negNK_159Tb_MAPKAPK2_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.032,0.074,0.125,0.173,0.209,0.236,0.258,0.278,0.291,0.302,0.315,0.329,0.336,0.345,0.357,0.368,0.376,0.379,0.385,0.392,0.398
CD56hiCD16negNK_159Tb_MAPKAPK2_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.011,0.024,0.03,0.036,0.044,0.046,0.049,0.051,0.057,0.061,0.063,0.064,0.069,0.07,0.072,0.076,0.076
CD56hiCD16negNK_159Tb_MAPKAPK2_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.004,0.004,0.006,0.006,0.006,0.009,0.009,0.011,0.011,0.012,0.012,0.012,0.012,0.013
CD56hiCD16negNK_159Tb_MAPKAPK2_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.005
CD56hiCD16negNK_166Er_NFkB_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.066,0.112,0.161,0.194,0.229,0.251,0.265,0.282,0.3,0.312,0.321,0.326,0.335,0.343,0.348,0.353,0.355,0.36,0.37,0.373,0.374
CD56hiCD16negNK_166Er_NFkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_166Er_NFkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.03,0.11,0.207,0.283,0.326,0.351,0.371,0.388,0.4,0.407,0.416,0.425,0.427,0.434,0.438,0.438,0.439,0.444,0.447,0.45,0.452,0.454
CD56hiCD16negNK_166Er_NFkB_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.017,0.039,0.063,0.083,0.102,0.111,0.123,0.134,0.149,0.161,0.17,0.178,0.191,0.198,0.205,0.212,0.217,0.225,0.231,0.237,0.244
CD56hiCD16negNK_166Er_NFkB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.013,0.023,0.026,0.035,0.042,0.045,0.048,0.051,0.053,0.054,0.055,0.056,0.056,0.058,0.058,0.059,0.061,0.063,0.064,0.066
CD56hiCD16negNK_167Er_ERK_GMCSF,0.0,0.0,0.0,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474
CD56hiCD16negNK_167Er_ERK_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_167Er_ERK_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.003,0.004,0.004,0.005,0.006,0.006,0.006,0.007,0.01,0.011,0.011,0.011,0.011
CD56hiCD16negNK_167Er_ERK_LPS,0.0,0.0,0.0,0.138,0.138,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.255,0.253,0.251,0.246,0.241,0.236,0.235,0.236,0.231,0.232,0.234,0.234
CD56hiCD16negNK_167Er_ERK_unstim,0.0,0.0,0.0,0.256,0.256,0.406,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.51,0.51,0.507,0.506,0.506,0.505,0.506,0.505,0.506
CD56hiCD16negNK_168Er_STAT6_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_168Er_STAT6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
CD56hiCD16negNK_168Er_STAT6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
CD56hiCD16negNK_168Er_STAT6_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_168Er_STAT6_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_149Sm_CREB_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.014,0.034,0.046,0.055,0.063,0.066,0.071,0.078,0.079,0.083,0.086,0.089,0.092,0.094,0.097,0.098,0.101,0.105,0.109
CD56loCD16posNK_149Sm_CREB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.003,0.006,0.01,0.012,0.013,0.013,0.014,0.016,0.017,0.018,0.02,0.02,0.021,0.022,0.023,0.023,0.026,0.028,0.028
CD56loCD16posNK_149Sm_CREB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_149Sm_CREB_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CD56loCD16posNK_149Sm_CREB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_150Nd_STAT5_GMCSF,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.011,0.009,0.01,0.011,0.012,0.012,0.014,0.013
CD56loCD16posNK_150Nd_STAT5_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_150Nd_STAT5_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
