,Mann-Whitney U-test,p-value
IGFBP7,387.0,0.056405564017814734
SUGT1,388.0,0.05806991739241319
DDC,687.0,0.05806991739241319
ACTN4,389.0,0.059772440118388497
CDKN1A,389.0,0.05977487716411492
ATXN10,389.0,0.05977487716411492
CD14,389.0,0.05977487716411492
TFPI,389.0,0.05977487716411492
ADCYAP1R1,686.0,0.05977487716411492
CLC,389.0,0.05977487716411492
AOC3,686.0,0.05977487716411492
DEFB4A_DEFB4B,390.0,0.06152115150511649
CRKL,390.0,0.06152115150511649
ISLR2,685.0,0.06152115150511649
FAP,685.0,0.06152115150511649
HBEGF,390.0,0.06152115150511649
ATP6AP2,390.0,0.06152115150511649
SCAMP3,391.0,0.06330945221964338
IL10RB,391.0,0.06330945221964338
CERT,391.0,0.06330945221964338
KIFBP,391.0,0.06330945221964338
FCGR2B,391.0,0.06330945221964338
PRL,391.0,0.06330945221964338
STK4,391.0,0.06330945221964338
PCOLCE,684.0,0.06330945221964338
CLSTN2,683.0,0.06514049448207355
COMP,683.0,0.06514049448207355
PIK3AP1,392.0,0.06514049448207355
GRAP2,392.0,0.06514049448207355
MET,683.0,0.06514049448207355
MICB_MICA,392.0,0.06514049448207355
ARNT,392.0,0.06514049448207355
IL20RA,392.5,0.06606968319606811
ITGAV,682.0,0.0670149965665526
TBCC,393.0,0.0670149965665526
FLT4,393.0,0.0670149965665526
ST3GAL1,393.0,0.0670149965665526
F3,393.0,0.0670149965665526
XCL1,393.0,0.0670149965665526
YTHDF3,393.0,0.0670149965665526
FXN,394.0,0.06893367956811683
ITGB1BP2,394.0,0.06893367956811683
MESD,394.0,0.06893367956811683
EPO,394.0,0.06893367956811683
HGS,394.0,0.06893367956811683
PRDX5,394.0,0.06893367956811683
CNPY4,394.0,0.06893367956811683
CES3,395.0,0.07089726711535135
NCK2,395.0,0.07089726711535135
OGN,680.0,0.07089726711535135
DKK3,395.0,0.07089726711535135
FOPNL,395.0,0.07089726711535135
SEZ6L2,395.0,0.07089726711535135
MB,395.0,0.07089726711535135
SF3B4,396.0,0.0729064850746175
EPHX2,396.0,0.0729064850746175
RARRES1,396.0,0.0729064850746175
CDH6,679.0,0.0729064850746175
SCG3,396.5,0.07392567675108316
CDH1,397.0,0.07495928364230829
ENAH,397.0,0.07496206124589301
MPI,397.0,0.07496206124589301
CLPS,397.0,0.07496206124589301
PLA2G4A,397.0,0.07496206124589301
BCR,397.0,0.07496206124589301
ITGB7,678.0,0.07496206124589301
VPS53,398.0,0.07706472505027968
FCRL2,398.0,0.07706472505027968
SPARC,398.0,0.07706472505027968
NSFL1C,398.0,0.07706472505027968
USO1,398.0,0.07706472505027968
CRLF1,398.0,0.07706472505027968
CTSO,398.0,0.07706472505027968
HNRNPK,399.0,0.07921520720923954
TFF1,399.0,0.07921520720923954
FADD,399.0,0.07921520720923954
RWDD1,400.0,0.0814142394156336
SPOCK1,400.0,0.0814142394156336
MFAP3,400.0,0.0814142394156336
HTRA2,400.0,0.0814142394156336
SIRT2,401.0,0.08366255399664303
PTPRM,674.0,0.08366255399664303
HAO1,401.0,0.08366255399664303
GNE,401.0,0.08366255399664303
IMPA1,401.0,0.08366255399664303
PSMD9,402.0,0.08596088356866698
CEP85,402.0,0.08596088356866698
DOK2,402.0,0.08596088356866698
CNST,402.0,0.08596088356866698
MSRA,402.0,0.08596088356866698
GSTA3,402.0,0.08596088356866698
STX8,402.0,0.08596088356866698
LXN,402.0,0.08596088356866698
LBP,402.0,0.08596088356866698
FST,402.0,0.08596088356866698
DCXR,403.0,0.08830996068429649
AGRP,403.0,0.08830996068429649
GALNT3,403.0,0.08830996068429649
CTSF,672.0,0.08830996068429649
CD276,403.0,0.08830996068429649
KLK12,403.0,0.08830996068429649
RGMA,672.0,0.08830996068429649
WIF1,403.0,0.08830996068429649
PRCP,403.5,0.08950070011331702
PLPBP,404.0,0.09071051747147753
DGKZ,404.0,0.09071051747147753
KLK10,404.5,0.09192722794006485
STIP1,405.0,0.09316328526498559
NT5E,405.0,0.09316328526498559
PDGFB,405.0,0.09316328526498559
BAMBI,405.0,0.09316328526498559
PDLIM7,405.0,0.09316328526498559
SCARF1,405.0,0.09316328526498559
SNAP29,406.0,0.09566899423034249
CDC37,406.0,0.09566899423034249
CD40,406.0,0.09566899423034249
PGF,406.0,0.09566899423034249
ECE1,406.0,0.09566899423034249
GOPC,407.0,0.0982283729803193
NCLN,407.0,0.0982283729803193
ATP5PO,407.0,0.0982283729803193
CHMP1A,407.0,0.0982283729803193
ITGA5,408.0,0.10083889669310121
PRDX3,408.0,0.1008421481841771
PARK7,408.0,0.1008421481841771
RP2,408.0,0.1008421481841771
EIF4G1,408.0,0.1008421481841771
DAPP1,408.0,0.1008421481841771
STC2,408.0,0.1008421481841771
FCER2,409.0,0.10351104416981018
CD46,409.0,0.10351104416981018
FRZB,409.0,0.10351104416981018
REG1B,409.0,0.10351104416981018
DAG1,409.0,0.10351104416981018
VWC2,410.0,0.10623244607909094
COMT,410.0,0.10623578251896432
PRTG,665.0,0.10623578251896432
CHAC2,410.0,0.10623578251896432
VEGFC,410.0,0.10623578251896432
CCL11,410.0,0.10623578251896432
FIS1,410.0,0.10623578251896432
IL6ST,410.0,0.10623578251896432
SMAD1,410.0,0.10623578251896432
IGFBP3,665.0,0.10623578251896432
CXCL1,410.0,0.10623578251896432
PI3,410.0,0.10623578251896432
INPPL1,411.0,0.10901708165571489
TYRO3,664.0,0.10901708165571489
MCAM,664.0,0.10901708165571489
DPP7,412.0,0.11185565642839898
FOXO3,412.0,0.11185565642839898
CCL22,412.0,0.11185565642839898
BANK1,412.0,0.11185565642839898
HARS,412.0,0.11185565642839898
BMP6,412.0,0.11185565642839898
MAP4K5,412.0,0.11185565642839898
CD40LG,412.0,0.11185565642839898
PBLD,413.0,0.11474875546728161
MASP1,413.0,0.11475221768520791
CCL5,413.0,0.11475221768520791
PRKAB1,413.0,0.11475221768520791
PAK4,413.0,0.11475221768520791
F11R,413.5,0.1162189812371175
GFRA2,661.0,0.11770747184365465
SLC27A4,414.0,0.11770747184365465
CD99L2,415.0,0.120718575777158
RHOC,415.0,0.12072212045414295
FAS,415.0,0.12072212045414295
FUCA1,415.0,0.12072212045414295
LHB,415.0,0.12072212045414295
CNTN2,660.0,0.12072212045414295
WFIKKN1,660.0,0.12072212045414295
ACOX1,416.0,0.12379327434747527
SPINK6,416.0,0.12379685975787415
MGMT,416.0,0.12379685975787415
TFF3,416.0,0.12379685975787415
SPON1,416.0,0.12379685975787415
CD69,416.0,0.12379685975787415
AKT1S1,416.0,0.12379685975787415
GALNT7,658.5,0.1253533737918807
ENO2,417.0,0.12693238023933962
CORO1A,417.0,0.12693238023933962
COX5B,417.0,0.12693238023933962
PCDH1,417.0,0.12693238023933962
CHEK2,417.0,0.12693238023933962
ANXA4,417.0,0.12693238023933962
TRAF2,417.0,0.12693238023933962
SEMA4D,417.0,0.12693238023933962
CNDP1,657.0,0.13012570042216112
SFTPD,418.0,0.13012570042216112
RILP,418.0,0.13012936617365461
SEMA7A,418.0,0.13012936617365461
CD2AP,418.0,0.13012936617365461
GCNT1,419.0,0.1333847898640848
ROBO2,656.0,0.13338849516900234
GUSB,419.0,0.13338849516900234
PPIB,419.0,0.13338849516900234
PPCDC,419.0,0.13338849516900234
PVALB,419.0,0.13338849516900234
LIFR,419.0,0.13338849516900234
METAP2,419.0,0.13338849516900234
STX4,419.0,0.13338849516900234
AXIN1,419.0,0.13338849516900234
MSMB,419.0,0.13338849516900234
CLEC1A,420.0,0.13670294885576376
CASP3,420.0,0.13671043770446392
MIA,655.0,0.13671043770446392
ICA1,420.0,0.13671043770446392
CTF1,420.0,0.13671043770446392
FLT3,654.0,0.14009207362358586
ATP5IF1,421.0,0.14009585666352387
TREML2,421.0,0.14009585666352387
CGA,421.0,0.14009585666352387
FYB1,421.0,0.14009585666352387
VTA1,421.0,0.14009585666352387
MFAP5,653.0,0.1435454068635458
CLEC1B,422.0,0.1435454068635458
MATN3,422.0,0.1435454068635458
KIRREL2,422.0,0.1435454068635458
ARG1,423.0,0.14705973458152743
CIAPIN1,423.0,0.14705973458152743
MAPT,423.0,0.14705973458152743
CPM,652.0,0.14705973458152743
PTK7,423.0,0.14705973458152743
DNAJA2,423.0,0.14705973458152743
TSHB,651.0,0.15063947707644987
HS3ST3B1,424.0,0.15063947707644987
STAMBP,424.0,0.15063947707644987
EGF,424.0,0.15063947707644987
CD58,651.0,0.15063947707644987
AIFM1,424.0,0.15063947707644987
USP8,424.5,0.15245016133342876
FABP9,650.0,0.15428526210854743
DPP6,650.0,0.15428526210854743
HSP90B1,426.0,0.15799770745583264
BIRC2,426.0,0.15799770745583264
CRACR2A,427.0,0.1617774204282204
TBCB,427.0,0.1617774204282204
MANF,427.0,0.1617774204282204
HSPG2,427.0,0.1617774204282204
CD97,427.0,0.1617774204282204
FGF2,427.0,0.1617774204282204
GGT5,648.0,0.1617774204282204
DCBLD2,427.0,0.1617774204282204
TIMD4,427.0,0.1617774204282204
DCN,428.0,0.16562095962710432
ANXA10,428.0,0.16562499737960446
IL34,428.0,0.16562499737960446
RABGAP1L,428.0,0.16562499737960446
DIABLO,428.0,0.16562499737960446
IQGAP2,429.0,0.16954102321824482
NXPH1,429.0,0.16954102321824482
IL13,429.0,0.16954102321824482
NECTIN4,430.0,0.17352607091583738
NOTCH3,430.0,0.17352607091583738
TGFBR2,430.0,0.17352607091583738
CLEC14A,430.0,0.17352607091583738
KLK4,430.0,0.17352607091583738
ITGAM,430.0,0.17352607091583738
LPO,430.0,0.17352607091583738
SUSD2,645.0,0.17352607091583738
RUVBL1,431.0,0.17758070101564327
PPP1R9B,431.0,0.17758070101564327
TCL1A,431.0,0.17758070101564327
HPCAL1,431.0,0.17758070101564327
RAB6B,431.5,0.1796301283287005
ARHGEF12,432.0,0.1817054611400596
PTPN6,432.0,0.1817054611400596
MFGE8,432.0,0.1817054611400596
IL12B,432.0,0.1817054611400596
ENO1,432.0,0.1817054611400596
METAP1,433.0,0.1858924871683829
DNPH1,433.0,0.1859008854980264
ERBIN,433.0,0.1859008854980264
IGFBP2,433.0,0.1859008854980264
MED18,433.5,0.1880210457453706
NPTN,641.5,0.1880210457453706
SCGB1A1,434.0,0.1901632654071962
STK11,434.0,0.1901674943926681
VEGFD,641.0,0.1901674943926681
PSPN,641.0,0.1901674943926681
VSIR,434.0,0.1901674943926681
ITGB6,435.0,0.19450579372957377
SMAD5,640.0,0.19450579372957377
CCL24,640.0,0.19450579372957377
ALCAM,435.0,0.19450579372957377
STAT5B,435.0,0.19450579372957377
CCL4,435.0,0.19450579372957377
REG4,435.0,0.19450579372957377
DBNL,435.0,0.19450579372957377
CD99,436.0,0.19891627452613014
HYAL1,436.0,0.19891627452613014
ROR1,639.0,0.19891627452613014
ADAM23,639.0,0.19891627452613014
SLC39A5,437.0,0.20339509928450372
CLPP,437.0,0.20339941242232384
IDUA,437.0,0.20339941242232384
ANXA11,438.0,0.20795132789555304
HYOU1,438.0,0.20795132789555304
PPME1,438.0,0.20795566719343728
PTPRS,637.0,0.20795566719343728
WWP2,438.0,0.20795566719343728
TNFSF10,637.0,0.20795566719343728
PRELP,438.0,0.20795566719343728
CRTAM,438.0,0.20795566719343728
MGLL,438.0,0.20795566719343728
AKR1B1,438.0,0.20795566719343728
SELP,439.0,0.21258548226506657
GYS1,439.0,0.21258548226506657
MAVS,439.0,0.21258548226506657
RNF41,439.0,0.21258548226506657
PDGFA,439.0,0.21258548226506657
GPC5,636.0,0.21258548226506657
NPTX1,440.0,0.21728489561985476
GDF2,635.0,0.21728928423089366
GLO1,440.0,0.21728928423089366
MITD1,440.0,0.21728928423089366
FUT8,440.0,0.21728928423089366
GP6,440.0,0.21728928423089366
TIE1,440.0,0.21728928423089366
IL7,440.0,0.21728928423089366
DPP4,634.0,0.22206307066583142
FGFR2,441.0,0.22206748237365437
MMP10,441.0,0.22206748237365437
AGR3,441.0,0.22206748237365437
NCS1,633.0,0.226920468189739
CST5,442.0,0.226920468189739
DCTN6,442.0,0.226920468189739
FGF23,442.5,0.22936623512244803
ANGPT1,443.0,0.23184861491787478
LEFTY2,632.0,0.23184861491787478
IL1R1,443.0,0.23184861491787478
PDP1,443.0,0.23184861491787478
WASF1,443.0,0.23184861491787478
MRPL46,443.0,0.23184861491787478
SERPINA11,443.0,0.23184861491787478
PLA2G7,631.0,0.2368478026461155
AKT3,444.0,0.23685227707233747
NRCAM,444.0,0.23685227707233747
IL12A_IL12B,444.0,0.23685227707233747
LILRB5,630.0,0.24193178998114162
RAB37,445.0,0.24193178998114162
TJAP1,445.0,0.24193178998114162
CDHR5,445.0,0.24193178998114162
PROC,630.0,0.24193178998114162
CCL25,445.5,0.24449558797933024
EPHB6,629.0,0.24708295883935305
GP2,629.0,0.24708746932966508
LPL,629.0,0.24708746932966508
IL17RA,446.0,0.24708746932966508
SPINK4,446.0,0.24708746932966508
EIF5A,447.0,0.25231508399195335
METAP1D,447.0,0.25231508399195335
CLSTN1,628.0,0.2523196107101603
TBL1X,447.0,0.2523196107101603
TNFAIP8,447.0,0.2523196107101603
KLK8,627.5,0.2549599070615607
KLK14,447.5,0.2549599070615607
PDCD6,448.0,0.25762848917760883
SLITRK6,626.0,0.2630143588123768
MYO9B,449.0,0.2630143588123768
NRP1,626.0,0.2630143588123768
CCL16,626.0,0.2630143588123768
FAM3C,449.0,0.2630143588123768
IL11,449.0,0.2630143588123768
MPIG6B,449.0,0.2630143588123768
CCL17,449.0,0.2630143588123768
ANKRD54,449.0,0.2630143588123768
NTproBNP,450.0,0.26847288441308437
GHRHR,450.0,0.26847745229012676
SSC4D,625.0,0.26847745229012676
ARTN,450.0,0.26847745229012676
IL2,450.0,0.26847745229012676
CXCL12,450.0,0.26847745229012676
GP1BA,450.0,0.26847745229012676
TPMT,450.0,0.26847745229012676
MEGF9,451.0,0.2740088223699575
TBC1D17,451.0,0.2740179804594409
BAG6,451.0,0.2740179804594409
AXL,451.0,0.2740179804594409
SPRY2,451.0,0.2740179804594409
FHIT,451.0,0.2740179804594409
KLK13,623.0,0.27963613192761394
ICAM5,452.0,0.27963613192761394
CLMP,452.0,0.27963613192761394
PCDH17,452.0,0.27963613192761394
CRX,453.0,0.2853320726550669
CA12,453.0,0.2853320726550669
ADGRE2,453.0,0.2853320726550669
GRK5,453.0,0.2853320726550669
OMD,453.0,0.2853320726550669
KLK11,454.0,0.2911059455588346
TNFRSF9,454.0,0.2911059455588346
BMP4,621.0,0.2911059455588346
PNPT1,455.0,0.2969578701255772
CPXM1,455.0,0.2969578701255772
IKZF2,455.0,0.2969578701255772
NFATC1,455.0,0.2969578701255772
EIF4B,455.0,0.2969578701255772
THY1,456.0,0.30288332788637684
ATP6V1D,456.0,0.3028879420345587
TFF2,456.0,0.3028879420345587
CLIP2,456.0,0.3028879420345587
ERBB2,619.0,0.3028879420345587
EPHA10,457.0,0.3088916158695665
MZT1,457.0,0.30889623279103884
CCN1,457.0,0.30889623279103884
ADAMTS8,617.0,0.31497817114311555
SIGLEC15,458.0,0.3149827893705155
LAMP2,458.0,0.3149827893705155
NRTN,458.0,0.3149827893705155
MVK,458.0,0.3149827893705155
SMARCA2,458.0,0.3149827893705155
LAYN,458.5,0.31805080690741194
CNTNAP2,616.0,0.32114763387424816
VSTM2L,459.0,0.32114763387424816
PAEP,460.0,0.3273907631964965
ADAMTS15,460.0,0.3273907631964965
DECR1,460.0,0.3273907631964965
CST6,615.0,0.3273907631964965
LGALS4,460.0,0.3273907631964965
HSPB1,460.5,0.33053706177688236
CD84,461.0,0.3337121487038913
NUDT2,461.0,0.3337121487038913
AMN,461.0,0.3337121487038913
S100A4,461.0,0.3337121487038913
MOG,614.0,0.3337121487038913
LY6D,461.5,0.3368975605570482
NBL1,462.0,0.3401071275316322
IL1RL2,462.0,0.34011173592735744
CRISP2,462.0,0.34011173592735744
ENTPD5,462.0,0.34011173592735744
CXCL14,613.0,0.34011173592735744
UBAC1,463.0,0.3465894442669941
MAP2K6,463.0,0.3465894442669941
DRG2,463.0,0.3465894442669941
BPIFB1,612.0,0.3465894442669941
HMBS,611.0,0.3531359782157374
CDH3,611.0,0.3531451667103196
CDH15,611.0,0.3531451667103196
SPINK5,611.0,0.3531451667103196
LSM1,464.0,0.3531451667103196
CDKN2D,464.0,0.3531451667103196
MMP1,465.0,0.3597741848373681
SUMF2,465.0,0.3597787695642668
ROBO1,465.0,0.3597787695642668
CRNN,610.0,0.3597787695642668
SNAP23,465.0,0.3597787695642668
AKR1C4,466.0,0.366490092201322
CA13,466.0,0.366490092201322
FKBP1B,466.0,0.366490092201322
IL4,609.0,0.366490092201322
CARHSP1,466.0,0.366490092201322
MEPE,609.0,0.366490092201322
STX16,466.0,0.366490092201322
UMOD,609.0,0.366490092201322
RET,608.0,0.3732743858626646
TRIM5,467.0,0.37327894682017493
VASH1,467.0,0.37327894682017493
DSG2,467.0,0.37327894682017493
STXBP3,468.0,0.38014511822125263
PRKAR1A,468.0,0.38014511822125263
SH2B3,468.0,0.38014511822125263
PODXL,468.5,0.38360258406074177
EPHA1,468.5,0.38360258406074177
SCG2,606.0,0.3870883635974892
CCT5,469.0,0.3870883635974892
IL3RA,469.0,0.3870883635974892
GPC1,469.0,0.3870883635974892
VPS37A,469.0,0.3870883635974892
CA2,469.0,0.3870883635974892
KDR,606.0,0.3870883635974892
ANGPTL7,606.0,0.3870883635974892
TNFRSF21,470.0,0.39410841234067673
DNER,605.0,0.39410841234067673
CXCL3,470.0,0.39410841234067673
NOS3,471.0,0.4012049658637318
STK24,471.0,0.4012049658637318
IL2RB,604.0,0.4012049658637318
DSC2,471.0,0.4012049658637318
SCGB3A2,472.0,0.40837769743920016
NT5C3A,472.0,0.40837769743920016
F7,472.0,0.40837769743920016
PHOSPHO1,472.0,0.40837769743920016
VNN2,472.0,0.40837769743920016
HBQ1,602.0,0.4156262520543065
GFOD2,473.0,0.4156262520543065
RTN4R,473.0,0.4156262520543065
HSD11B1,602.0,0.4156262520543065
MAP3K5,473.0,0.4156262520543065
HAGH,474.0,0.42295024628284894
CD200,601.0,0.42295024628284894
RANGAP1,474.0,0.42295024628284894
BLVRB,474.0,0.42295024628284894
GAL,600.0,0.4303492681742216
CD300LG,475.0,0.4303492681742216
AK1,475.0,0.4303492681742216
ANGPTL3,599.0,0.43782287715983204
GSAP,476.0,0.43782287715983204
CD22,476.0,0.43782287715983204
BAG3,476.0,0.43782287715983204
FCGR3B,476.0,0.43782287715983204
PLXNB3,476.0,0.43782287715983204
DARS,476.0,0.43782287715983204
TNFRSF19,476.0,0.43782287715983204
CXCL6,477.0,0.44537060397717365
CHRDL2,477.0,0.44537060397717365
CD8A,597.0,0.45299195061179076
PDGFRB,597.0,0.45299195061179076
TBC1D5,478.0,0.45299195061179076
BIN2,478.0,0.45299195061179076
PAMR1,478.0,0.45299195061179076
PIK3IP1,478.0,0.45299195061179076
SCARF2,478.0,0.45299195061179076
PAPPA,596.0,0.46068639025736335
FGFBP1,596.0,0.46068639025736335
CLUL1,479.0,0.46068639025736335
SLIT2,595.0,0.46845336729412446
CASP2,480.0,0.46845336729412446
DCTN1,480.0,0.46845336729412446
ITGB5,480.0,0.46845336729412446
TACC3,480.0,0.46845336729412446
SIT1,480.0,0.46845336729412446
CA11,594.0,0.47629229728580036
CDNF,481.0,0.47629229728580036
RAB6A,483.0,0.49218353441901075
CRADD,483.0,0.49218353441901075
IL18RAP,483.0,0.49218353441901075
FAM3B,591.0,0.5002345288407528
ITM2A,484.0,0.5002345288407528
AHSP,590.0,0.5083548509040101
SRC,485.0,0.5083548509040101
BTC,485.0,0.5083548509040101
TGM2,485.0,0.5083548509040101
IL1R2,590.0,0.5083548509040101
NGF,485.5,0.5124367587813555
SKAP1,486.0,0.5165397705594523
TPPP3,486.0,0.5165437727040588
CLEC4A,486.0,0.5165437727040588
DLK1,589.0,0.5165437727040588
NME3,589.0,0.5165437727040588
RTBDN,486.0,0.5165437727040588
PPM1A,487.0,0.5248005378991777
TNFRSF10C,488.0,0.5331204539295931
NELL2,488.0,0.5331243618413208
HS6ST1,587.0,0.5331243618413208
CD200R1,587.0,0.5331243618413208
CD6,488.0,0.5331243618413208
B4GAT1,488.5,0.5373072846180922
IDS,489.0,0.5414989978906923
PTH1R,586.0,0.5415105734124819
PMVK,489.0,0.5415144317262618
REG1A,489.0,0.5415144317262618
TBC1D23,489.0,0.5415144317262618
MMP7,489.0,0.5415144317262618
CD93,586.0,0.5415144317262618
CHL1,586.0,0.5415144317262618
PM20D1,585.0,0.5499699067632502
RGS8,585.0,0.5499699067632502
WFIKKN2,585.0,0.5499699067632502
LYN,490.0,0.5499699067632502
CD28,491.0,0.5584861641535328
TP53INP1,584.0,0.5584899183641985
APOH,584.0,0.5584899183641985
CD160,584.0,0.5584899183641985
DUSP3,491.5,0.5627701192206669
SERPINB5,492.0,0.5670735703523977
NTF4,583.0,0.5670735703523977
MMP12,492.0,0.5670735703523977
GLT8D2,582.5,0.5713853020576731
TST,493.0,0.5757199391907468
FABP2,493.0,0.5757199391907468
PNLIPRP2,581.0,0.5844280742294561
CKMT1A_CKMT1B,494.0,0.5844280742294561
DPP10,581.0,0.5844280742294561
ADAM22,581.0,0.5844280742294561
CDSN,494.0,0.5844280742294561
IL17A,494.0,0.5844280742294561
KCNIP4,580.0,0.5931969979731629
NELL1,495.0,0.5931969979731629
CLEC10A,580.0,0.5931969979731629
CALCOCO1,495.0,0.5931969979731629
GLB1,496.0,0.6020257063673939
ENPP7,579.0,0.6020257063673939
PECAM1,496.0,0.6020257063673939
ADH4,496.0,0.6020257063673939
ALDH3A1,497.0,0.6109097654295708
KLK6,578.0,0.6109131691042656
ART3,578.0,0.6109131691042656
SLITRK2,497.0,0.6109131691042656
PRTFDC1,497.0,0.6109131691042656
MMP3,577.0,0.6198583299473168
CALB1,498.0,0.6198583299473168
IGFBP6,498.0,0.6198583299473168
KLB,577.0,0.6198583299473168
MEP1B,577.0,0.6198583299473168
GPNMB,498.0,0.6198583299473168
CRIP2,499.0,0.6288601070753338
FGF5,499.0,0.6288601070753338
SCGN,576.0,0.6288601070753338
GH1,576.0,0.6288601070753338
GALNT2,500.0,0.6379173934450157
PSRC1,500.0,0.6379173934450157
NCAN,575.0,0.6379173934450157
UXS1,500.0,0.6379173934450157
WNT9A,501.0,0.6470290571723066
PAM,574.0,0.6470290571723066
DRAXIN,574.0,0.6470290571723066
IL7R,574.0,0.6470290571723066
LRMP,501.0,0.6470290571723066
NPTXR,574.0,0.6470290571723066
NTF3,502.0,0.6561939419322
MMP13,573.0,0.6561939419322
VASN,503.0,0.6654108673768067
CSF2RA,503.0,0.6654108673768067
SELPLG,572.0,0.6654108673768067
SLC16A1,504.0,0.6746786295714511
CELA3A,571.0,0.6746786295714511
CHGB,571.0,0.6746786295714511
LEPR,505.0,0.6839960014485509
CPVL,505.0,0.6839960014485509
CRHR1,505.0,0.6839960014485509
DUOX2,570.0,0.6839960014485509
EFEMP1,505.0,0.6839960014485509
PTGDS,505.0,0.6839960014485509
ICOSLG,570.0,0.6839960014485509
LYPD1,570.0,0.6839960014485509
CCN3,570.0,0.6839960014485509
TSPAN1,506.0,0.6933617332790072
IVD,506.0,0.6933617332790072
IL19,506.0,0.6933617332790072
CCL13,506.0,0.6933617332790072
ATG4A,507.0,0.7027745531608203
GFAP,567.0,0.712233167524625
OBP2B,567.0,0.712233167524625
SULT1A1,508.0,0.712233167524625
TPSAB1,567.0,0.712233167524625
CD209,567.0,0.712233167524625
SERPINA9,567.0,0.712233167524625
GKN1,509.0,0.7217362616558218
FETUB,566.0,0.7217362616558218
CXCL5,509.0,0.7217362616558218
SDC4,510.0,0.7312825002329651
IL17F,510.0,0.7312825002329651
ITGB1,565.0,0.7312825002329651
PLXNA4,510.0,0.7312825002329651
CTSB,564.0,0.7408705278820441
ODAM,511.0,0.7408705278820441
ERBB4,511.0,0.7408705278820441
NCAM1,563.0,0.750498969746287
JAM2,512.0,0.750498969746287
PPY,563.0,0.750498969746287
IL5,562.0,0.7601664320710921
LY75,562.0,0.7601664320710921
TNNI3,562.0,0.7601664320710921
FLRT2,561.0,0.7698693685773781
KEL,561.0,0.7698715028036771
DPEP1,561.0,0.7698715028036771
MUC16,514.0,0.7698715028036771
FGF19,514.0,0.7698715028036771
TEK,515.0,0.7796127522070221
IL20,515.0,0.7796127522070221
CCL21,515.0,0.7796127522070221
DNAJB8,515.0,0.7796127522070221
CD33,516.0,0.7893887334876657
TCL1B,559.0,0.7893887334876657
SKAP2,516.0,0.7893887334876657
QPCT,559.0,0.7893887334876657
BGN,558.0,0.7991979834368973
CNTN3,558.0,0.7991979834368973
SPARCL1,558.0,0.7991979834368973
GHRL,558.0,0.7991979834368973
KLRB1,557.0,0.8090390230848761
AMIGO2,518.0,0.8090390230848761
CTRB1,518.0,0.8090390230848761
KRT14,518.0,0.8090390230848761
CBLIF,557.0,0.8090390230848761
THBS4,518.0,0.8090390230848761
CD109,519.0,0.8189086601749482
TAFA5,519.0,0.8189103583671907
ARHGAP1,519.0,0.8189103583671907
FCRL6,519.0,0.8189103583671907
ACAN,555.0,0.828810480803362
IL17D,555.0,0.828810480803362
PEAR1,520.0,0.828810480803362
APRT,520.0,0.828810480803362
KAZALD1,520.0,0.828810480803362
ANPEP,554.0,0.8387378681867755
FABP6,554.0,0.8387378681867755
EDAR,554.0,0.8387378681867755
GMPR,521.0,0.8387378681867755
KIR3DL1,554.0,0.8387378681867755
GDNF,522.0,0.8486909852855213
LGALS7_LGALS7B,553.0,0.8486909852855213
PKLR,553.0,0.8486909852855213
CPB1,522.0,0.8486909852855213
GCG,523.0,0.8586682845536021
PSMG3,523.0,0.8586682845536021
SESTD1,523.0,0.8586682845536021
TPT1,552.0,0.8586682845536021
PRKCQ,551.0,0.8686682068519631
NOTCH1,524.0,0.8686682068519631
ADGRB3,551.0,0.8686682068519631
NPPC,524.0,0.8686682068519631
SEZ6L,551.0,0.8686682068519631
PLA2G10,524.0,0.8686682068519631
PTPRN2,524.0,0.8686682068519631
SORCS2,524.0,0.8686682068519631
AOC1,525.0,0.8786891821787833
CD244,525.0,0.8786891821787833
WAS,525.0,0.8786891821787833
FCN2,525.0,0.8786891821787833
FCRL1,525.5,0.883705969397856
DKKL1,549.0,0.8887296304084599
AARSD1,526.0,0.8887296304084599
SERPINA12,527.0,0.8987879620387046
THPO,548.0,0.8987879620387046
WASF3,548.0,0.8987879620387046
PSMA1,528.0,0.9088617129937517
FCRL3,547.0,0.9088625789451655
ENTPD2,547.0,0.9088625789451655
ENPP2,546.0,0.9189518751429762
GH2,546.0,0.9189518751429762
BST1,529.0,0.9189518751429762
CCL28,529.0,0.9189518751429762
CPA1,529.0,0.9189518751429762
FLT3LG,545.0,0.9290542375546278
RGMB,530.0,0.9290542375546278
PRSS27,531.0,0.939166887954615
SUSD1,544.0,0.9391680467835527
CA1,531.0,0.9391680467835527
PSG1,544.0,0.9391680467835527
PLA2G1B,531.0,0.9391680467835527
NPPB,531.0,0.9391680467835527
SCARA5,532.0,0.9492916778928013
ITGA6,543.0,0.9492916778928013
OPTC,543.0,0.9492916778928013
MTPN,542.0,0.9594235011881876
MYOC,533.0,0.9594235011881876
COL1A1,535.0,0.9797051864995671
NAAA,535.5,0.984778026439724
IL17RB,539.0,0.9898517724392739
WFDC12,538.0,1.0
RASA1,538.0,1.0
SMPDL3A,537.0,1.0
