,Max Proba
artificial.565,0.0
artificial.589,0.0
artificial.591,0.0
artificial.596,0.0
artificial.597,0.0
artificial.600,0.0
artificial.602,0.0
artificial.603,0.0
artificial.604,0.0
artificial.606,0.0
artificial.609,0.0
artificial.611,0.0
artificial.614,0.0
artificial.615,0.0
artificial.567,0.0
artificial.563,0.0
artificial.619,0.0
artificial.540,0.0
artificial.513,0.0
artificial.514,0.0
artificial.515,0.0
artificial.522,0.0
artificial.524,0.0
artificial.526,0.0
artificial.530,0.0
artificial.531,0.0
artificial.532,0.0
artificial.533,0.0
artificial.534,0.0
artificial.535,0.0
artificial.539,0.0
artificial.542,0.0
artificial.559,0.0
artificial.543,0.0
artificial.544,0.0
artificial.546,0.0
artificial.547,0.0
artificial.550,0.0
artificial.551,0.0
artificial.552,0.0
artificial.553,0.0
artificial.554,0.0
artificial.555,0.0
artificial.556,0.0
artificial.557,0.0
artificial.558,0.0
artificial.617,0.0
artificial.621,0.0
artificial.717,0.0
artificial.697,0.0
artificial.679,0.0
artificial.681,0.0
artificial.682,0.0
artificial.683,0.0
artificial.685,0.0
artificial.686,0.0
artificial.688,0.0
artificial.689,0.0
artificial.690,0.0
artificial.692,0.0
artificial.693,0.0
artificial.694,0.0
artificial.695,0.0
artificial.698,0.0
artificial.677,0.0
artificial.700,0.0
artificial.701,0.0
artificial.702,0.0
artificial.703,0.0
artificial.704,0.0
artificial.705,0.0
artificial.707,0.0
artificial.708,0.0
artificial.709,0.0
artificial.710,0.0
artificial.711,0.0
artificial.712,0.0
artificial.714,0.0
artificial.678,0.0
artificial.673,0.0
artificial.622,0.0
artificial.652,0.0
artificial.624,0.0
artificial.625,0.0
artificial.628,0.0
artificial.629,0.0
artificial.632,0.0
artificial.633,0.0
artificial.634,0.0
artificial.635,0.0
artificial.636,0.0
artificial.638,0.0
artificial.640,0.0
artificial.650,0.0
artificial.651,0.0
artificial.653,0.0
artificial.672,0.0
artificial.654,0.0
artificial.655,0.0
artificial.658,0.0
artificial.659,0.0
artificial.660,0.0
artificial.661,0.0
artificial.662,0.0
artificial.663,0.0
artificial.664,0.0
artificial.665,0.0
artificial.667,0.0
artificial.668,0.0
artificial.670,0.0
artificial.1463,0.0
